step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
122,TRANSFER,990857.53,C1039891737,990857.53,0.0,C330996980,0.0,0.0,1,0
110,CASH_OUT,2145934.81,C787958197,2145934.81,0.0,C466866036,757371.57,2903306.38,1,0
215,CASH_IN,247025.33,C911353190,1354122.24,1601147.56,C860418160,1680567.06,1433541.73,0,0
396,PAYMENT,47064.65,C1142287246,51411.0,4346.35,M1598880115,0.0,0.0,0,0
167,PAYMENT,11205.78,C1337850547,9195.23,0.0,M81441919,0.0,0.0,0,0
255,CASH_OUT,76805.66,C1137889599,0.0,0.0,C107564577,579202.81,656008.47,0,0
251,CASH_IN,46096.96,C239923175,1922492.13,1968589.09,C752569009,2698946.24,2652849.28,0,0
528,TRANSFER,392767.71,C612108923,392767.71,0.0,C1962731404,0.0,0.0,1,0
320,CASH_OUT,248409.56,C1492323121,248409.56,0.0,C1162648274,2156174.28,2404583.85,1,0
162,CASH_OUT,98987.9,C1591264192,0.0,0.0,C1099073452,9852038.04,9951025.94,0,0
369,CASH_OUT,39869.65,C998276399,36313.0,0.0,C2098932113,0.0,39869.65,0,0
394,TRANSFER,7836071.68,C1328197523,75374.0,0.0,C926624903,3906816.73,11742888.41,0,0
44,PAYMENT,13578.87,C428047072,150567.9,136989.04,M593641315,0.0,0.0,0,0
33,TRANSFER,2359856.46,C897545010,0.0,0.0,C263052952,3683711.26,8094811.97,0,0
184,CASH_OUT,201029.73,C2101887612,0.0,0.0,C1590531290,564417.91,765447.64,0,0
392,TRANSFER,251832.96,C1019966301,251832.96,0.0,C483110811,0.0,0.0,1,0
375,PAYMENT,9404.76,C339556868,16097.0,6692.24,M724540649,0.0,0.0,0,0
43,CASH_OUT,215643.23,C1024287987,0.0,0.0,C1174190314,499558.29,715201.52,0,0
370,CASH_OUT,563149.41,C1079337250,563149.41,0.0,C1882398293,65562.72,628712.13,1,0
589,CASH_OUT,122569.21,C1594176843,10934.0,0.0,C384120729,309182.96,431752.17,0,0
327,CASH_IN,275229.25,C164116572,1257.0,276486.25,C497668379,256775.54,0.0,0,0
234,TRANSFER,120385.1,C1649474651,120385.1,0.0,C31115617,0.0,0.0,1,0
362,CASH_OUT,60314.32,C1209135917,60314.32,0.0,C2133064223,181574.4,241888.72,1,0
211,PAYMENT,5770.72,C935053364,34578.0,28807.28,M772564159,0.0,0.0,0,0
299,TRANSFER,329445.03,C1855855800,0.0,0.0,C2062859621,6512055.45,6841500.48,0,0
374,CASH_IN,170945.13,C817578259,92318.0,263263.13,C200429200,159635.44,0.0,0,0
574,CASH_OUT,56125.55,C1712457269,56125.55,0.0,C356699181,157761.5,213887.05,1,0
155,CASH_IN,25392.86,C1066923172,12184540.26,12209933.12,C1873545121,308523.62,283130.76,0,0
37,CASH_IN,382944.08,C188163200,10257.0,393201.08,C1358672929,93205.19,0.0,0,0
142,PAYMENT,2385.93,C834508021,21520.0,19134.07,M221825934,0.0,0.0,0,0
203,PAYMENT,13649.65,C1976345224,10967.0,0.0,M760967238,0.0,0.0,0,0
206,CASH_OUT,87195.19,C234408051,5054.0,0.0,C1248844397,1191357.83,1278553.02,0,0
270,TRANSFER,144731.73,C23978336,144731.73,0.0,C1766457372,0.0,0.0,1,0
51,CASH_OUT,567932.31,C1373739020,567932.31,0.0,C1576761892,0.0,567932.31,1,0
378,CASH_OUT,63089.92,C1594238052,0.0,0.0,C464255945,1377995.99,1441085.91,0,0
236,CASH_IN,184406.66,C1739279591,10968154.12,11152560.78,C212543033,563169.15,378762.49,0,0
260,CASH_OUT,99199.08,C1565448576,10512.0,0.0,C1987421608,286726.94,385926.03,0,0
273,CASH_OUT,64601.27,C903647485,0.0,0.0,C327402352,738712.86,803314.13,0,0
393,CASH_IN,167293.86,C1671189556,6405176.7,6572470.56,C1992768578,183740.36,16446.49,0,0
355,TRANSFER,382043.32,C1657332428,66.0,0.0,C464255945,72253.26,454296.58,0,0
157,PAYMENT,6868.18,C929081408,0.0,0.0,M1311235630,0.0,0.0,0,0
19,CASH_OUT,106694.64,C1278817485,0.0,0.0,C929849983,2288383.32,2631140.01,0,0
305,CASH_OUT,1309602.55,C1472962938,1309602.55,0.0,C11257751,119342.55,1428945.1,1,0
170,TRANSFER,147649.37,C220889804,147649.37,0.0,C1303263986,0.0,0.0,1,0
36,CASH_OUT,636.0,C1789723757,636.0,0.0,C236701409,0.0,636.0,1,0
612,CASH_OUT,1023189.9,C1057733607,1023189.9,0.0,C385233047,66259.25,1089449.14,1,0
178,CASH_OUT,375838.99,C687725601,0.0,0.0,C1316081325,658252.25,1034091.23,0,0
375,CASH_IN,49866.3,C1201354274,357704.0,407570.3,C632586638,0.0,154468.95,0,0
343,TRANSFER,101013.32,C108505415,101013.32,0.0,C1874406892,0.0,0.0,1,0
296,CASH_OUT,40593.23,C1911506122,40593.23,0.0,C1767820890,173347.8,213941.02,1,0
258,CASH_IN,73037.0,C336259424,4490849.32,4563886.32,C360469726,649787.37,576750.37,0,0
187,TRANSFER,203825.99,C229262545,0.0,0.0,C1242330456,5279618.79,5483444.78,0,0
372,CASH_OUT,2923356.25,C1763502384,2923356.25,0.0,C2027686342,245463.38,3168819.64,1,0
736,CASH_OUT,1314660.84,C1660278884,1314660.84,0.0,C464467238,0.0,1314660.84,1,0
730,TRANSFER,10000000.0,C1277761503,37316255.05,27316255.05,C500987951,0.0,0.0,1,0
588,CASH_OUT,16619.95,C1105637215,16619.95,0.0,C965761835,0.0,16619.95,1,0
353,CASH_OUT,464654.97,C1308932021,682.0,0.0,C1505764269,0.0,464654.97,0,0
18,PAYMENT,19348.66,C1101741706,0.0,0.0,M844741006,0.0,0.0,0,0
380,CASH_OUT,325537.94,C2017255471,32356.0,0.0,C1903991942,101299.83,426837.77,0,0
353,CASH_OUT,275082.0,C10602288,275082.0,0.0,C580353147,0.0,275082.0,1,0
248,CASH_OUT,26776.98,C2049622163,26776.98,0.0,C1134158850,0.0,26776.98,1,0
378,PAYMENT,39301.36,C1758060650,213788.31,174486.95,M1344429523,0.0,0.0,0,0
570,TRANSFER,1131750.38,C2117251684,1131750.38,0.0,C1002454874,0.0,0.0,1,0
350,PAYMENT,27022.83,C1237715269,9532.27,0.0,M267586577,0.0,0.0,0,0
282,CASH_OUT,22693.25,C488525413,50162.0,27468.75,C878936622,728378.19,751071.45,0,0
187,CASH_OUT,221302.48,C1920242398,0.0,0.0,C1569934562,5205596.23,5426898.71,0,0
712,CASH_OUT,372703.48,C1795832752,372703.48,0.0,C2097301606,14116.41,386819.89,1,0
137,CASH_OUT,271541.35,C1250295096,193861.67,0.0,C229707080,2870595.64,3142136.99,0,0
19,CASH_OUT,143660.11,C681501417,143660.11,0.0,C447183071,0.0,143660.11,1,0
374,CASH_OUT,100298.34,C2043887285,39998.0,0.0,C1525326443,2374338.55,2474636.89,0,0
93,CASH_OUT,38150.22,C458914580,38150.22,0.0,C1918475530,30220.14,68370.36,1,0
231,CASH_OUT,49216.47,C172450849,0.0,0.0,C956850864,207978.2,257194.67,0,0
21,CASH_IN,9454.37,C1195492313,9082.0,18536.37,C1893902520,846943.69,994928.32,0,0
685,CASH_OUT,47061.52,C1390208933,47061.52,0.0,C72626966,372871.76,419933.28,1,0
720,CASH_OUT,40075.02,C1765193112,40075.02,0.0,C153506501,0.0,40075.02,1,0
131,PAYMENT,174.28,C26696668,0.0,0.0,M305090419,0.0,0.0,0,0
590,CASH_OUT,192565.93,C1978006548,0.0,0.0,C393401529,482933.18,675499.11,0,0
405,PAYMENT,7704.58,C751620551,20047.0,12342.42,M402254996,0.0,0.0,0,0
235,CASH_OUT,190908.99,C220519730,56530.0,0.0,C1886211297,17921.46,208830.46,0,0
138,CASH_OUT,411444.48,C1509209182,0.0,0.0,C62868641,8574729.57,8986174.05,0,0
34,CASH_OUT,1016540.35,C1455982049,1016540.35,0.0,C1613524189,4463851.64,5700161.74,1,0
39,CASH_OUT,286230.37,C1253291492,0.0,0.0,C913449493,582243.83,868474.2,0,0
56,CASH_OUT,82767.31,C1447707746,82767.31,0.0,C133385139,401173.22,483940.53,1,0
56,CASH_OUT,2776135.33,C718213394,2776135.33,0.0,C1307403006,0.0,2776135.33,1,0
278,CASH_OUT,304807.54,C598922089,0.0,0.0,C1431762598,376731.64,681539.18,0,0
283,CASH_IN,13947.66,C1328189247,3668294.89,3682242.55,C487971528,548501.41,534553.75,0,0
352,CASH_OUT,120527.35,C1344391353,0.0,0.0,C1808451508,326868.81,447396.16,0,0
282,PAYMENT,3426.96,C163950855,20881.0,17454.04,M1022768386,0.0,0.0,0,0
25,PAYMENT,25354.57,C1880539428,20411.02,0.0,M1611607500,0.0,0.0,0,0
140,CASH_OUT,151329.82,C324835869,0.0,0.0,C1220697216,162420.7,313750.53,0,0
160,TRANSFER,141508.56,C639037502,141508.56,0.0,C595727199,0.0,0.0,1,0
398,CASH_OUT,16925.62,C1617708005,19879.0,2953.38,C1687011202,688852.07,705777.69,0,0
357,TRANSFER,2803560.5,C1514657061,22131.08,0.0,C888939352,3231657.31,6035217.81,0,0
642,PAYMENT,4473.36,C524622951,72346.39,67873.03,M1154101662,0.0,0.0,0,0
327,CASH_IN,148899.84,C1898571491,545810.89,694710.73,C559912373,430685.79,281785.95,0,0
303,PAYMENT,28511.16,C2089480961,22889.0,0.0,M1209264915,0.0,0.0,0,0
140,CASH_IN,33355.34,C736365409,277349.02,310704.36,C1655943963,1757755.42,1724400.07,0,0
190,TRANSFER,10000000.0,C1102554601,10185510.21,185510.21,C335271811,0.0,0.0,1,0
131,PAYMENT,5472.76,C1520626133,0.0,0.0,M1693853916,0.0,0.0,0,0
234,TRANSFER,453140.69,C2050892331,44200.59,0.0,C1077982531,464089.03,917229.71,0,0
376,TRANSFER,84046.37,C928751086,0.0,0.0,C629628650,6756510.11,6840556.48,0,0
404,CASH_OUT,4668.3,C921832605,11372.0,6703.7,C1028926087,0.0,4668.3,0,0
52,CASH_OUT,1093155.19,C395947070,1093155.19,0.0,C1747066716,1966451.64,3059606.83,1,0
629,TRANSFER,547672.2,C1661851556,547672.2,0.0,C1014616442,0.0,0.0,1,0
43,CASH_IN,68167.65,C2128339396,15806813.14,15874980.79,C1002885011,142514.08,74346.43,0,0
424,TRANSFER,158245.65,C1147249534,158245.65,0.0,C1048851683,0.0,0.0,1,0
304,CASH_IN,44458.91,C707843104,766145.0,810603.91,C969955985,0.0,0.0,0,0
319,TRANSFER,88424.06,C2132033219,88424.06,0.0,C1378618834,0.0,0.0,1,0
675,TRANSFER,43440.97,C587426597,43440.97,0.0,C1630185413,0.0,0.0,1,0
629,CASH_OUT,7922.98,C1629313873,7922.98,0.0,C215301926,0.0,7922.98,1,0
134,CASH_OUT,56820.45,C2071539598,130.0,0.0,C1356749948,156.56,56977.02,0,0
484,CASH_OUT,67692.41,C1608782511,67692.41,0.0,C465350675,25595.6,93288.0,1,0
44,PAYMENT,1775.24,C1421210820,145792.67,144017.43,M1789598976,0.0,0.0,0,0
612,TRANSFER,1023189.9,C1686587981,1023189.9,0.0,C833710849,0.0,0.0,1,0
163,PAYMENT,9612.95,C1836860885,200270.17,190657.22,M342802060,0.0,0.0,0,0
355,CASH_IN,349796.95,C1892119301,2770.0,352566.95,C1784314576,0.0,0.0,0,0
588,TRANSFER,974004.46,C1658528181,0.0,0.0,C2142320936,3183035.83,4157040.29,0,0
189,DEBIT,3540.07,C226682241,63486.0,59945.93,C1506528623,242586.3,246126.37,0,0
381,CASH_OUT,177562.66,C1555911053,181654.0,4091.34,C1840731259,244916.01,422478.67,0,0
229,CASH_OUT,301376.83,C2069042549,36660.0,0.0,C880477789,0.0,301376.83,0,0
207,PAYMENT,370.87,C1753828312,16206.0,15835.13,M342797052,0.0,0.0,0,0
94,CASH_IN,133180.67,C1603258526,16753.0,149933.67,C349342528,0.0,0.0,0,0
18,CASH_IN,117893.81,C1141366261,30307.0,148200.81,C1903512796,0.0,0.0,0,0
160,CASH_OUT,70812.0,C701364825,34715.0,0.0,C515338299,0.0,70812.0,0,0
208,PAYMENT,10164.77,C1194640718,199823.5,189658.74,M7176423,0.0,0.0,0,0
185,PAYMENT,6759.59,C1473462801,0.0,0.0,M1855282728,0.0,0.0,0,0
557,TRANSFER,188844.13,C1958670415,188844.13,0.0,C1200309573,0.0,0.0,1,0
257,CASH_OUT,59224.29,C2032647534,10200.0,0.0,C18653954,11015.0,233619.57,0,0
207,PAYMENT,797.06,C602974148,104954.0,104156.94,M1793215629,0.0,0.0,0,0
303,TRANSFER,10000000.0,C997532070,25614246.07,15614246.07,C483833357,0.0,0.0,1,0
499,CASH_OUT,558136.45,C711889939,558136.45,0.0,C1052521330,82549.61,640686.06,1,0
404,CASH_OUT,56669.36,C858303329,0.0,0.0,C154039932,1389677.47,1446346.83,0,0
302,CASH_OUT,397148.28,C585240528,0.0,0.0,C1147855626,1302335.33,1699483.61,0,0
490,TRANSFER,1048388.34,C996566642,1048388.34,0.0,C1200267069,0.0,0.0,1,0
207,PAYMENT,4738.59,C1803022525,0.0,0.0,M1526071384,0.0,0.0,0,0
302,PAYMENT,14591.56,C1416530458,20992.0,6400.44,M2118744351,0.0,0.0,0,0
335,CASH_OUT,101118.13,C537861603,0.0,0.0,C2091278038,1653107.24,1754225.37,0,0
383,CASH_OUT,4961093.21,C1283767836,4961093.21,0.0,C1198859415,0.0,4961093.21,1,0
726,TRANSFER,834495.09,C1740198576,834495.09,0.0,C1453130071,0.0,0.0,1,0
34,CASH_IN,200741.73,C443466836,8223742.27,8424484.0,C733698212,259609.16,40504.24,0,0
230,CASH_OUT,36464.26,C1567302970,0.0,0.0,C469823999,2161352.95,2197817.21,0,0
253,CASH_OUT,2415826.18,C445430208,2415826.18,0.0,C267089577,389260.33,2805086.51,1,0
20,CASH_IN,160687.55,C1070598641,21022.0,181709.55,C1360092022,887408.58,726721.03,0,0
210,PAYMENT,2786.21,C1298186280,63412.0,60625.79,M1747511648,0.0,0.0,0,0
177,CASH_IN,191732.92,C1654957576,1863161.72,2054894.64,C705479036,2784645.67,2592912.74,0,0
590,CASH_OUT,63273.38,C1586987028,154913.0,91639.62,C969766538,1690996.22,1754269.6,0,0
115,TRANSFER,1001167.03,C1705399009,1001167.03,0.0,C625524494,0.0,0.0,1,0
33,PAYMENT,471.76,C658907093,86931.46,86459.7,M761919417,0.0,0.0,0,0
163,TRANSFER,625883.55,C894064671,0.0,0.0,C768957592,1043768.54,1669652.08,0,0
349,CASH_IN,306283.82,C647924668,11954878.57,12261162.39,C521305158,989755.69,683471.87,0,0
345,PAYMENT,3860.88,C1632004702,31283.0,27422.12,M1475067527,0.0,0.0,0,0
496,CASH_OUT,30171.95,C2114580288,30171.95,0.0,C643578860,3334845.4,3365017.36,1,0
34,CASH_OUT,15748.45,C1866522479,29948.0,14199.55,C1316720582,312591.37,201425.97,0,0
330,PAYMENT,25701.36,C410128741,0.0,0.0,M1658493794,0.0,0.0,0,0
520,PAYMENT,21597.97,C400150470,85765.76,64167.79,M824834920,0.0,0.0,0,0
331,CASH_IN,203488.05,C811259839,2291230.0,2494718.04,C321209819,339472.14,135984.09,0,0
490,TRANSFER,3641525.7,C2071106864,3641525.7,0.0,C548881736,0.0,0.0,1,0
135,CASH_OUT,376559.93,C104178483,182025.24,0.0,C888939868,2183436.24,2559996.18,0,0
256,CASH_OUT,124708.95,C1671078763,10487.0,0.0,C505816909,3058915.93,3183624.88,0,0
94,PAYMENT,7571.52,C2113173442,279.0,0.0,M1847678265,0.0,0.0,0,0
14,PAYMENT,27390.94,C1651434976,9933.0,0.0,M1786467081,0.0,0.0,0,0
732,CASH_OUT,311832.17,C269908889,311832.17,0.0,C1665325568,0.0,311832.17,1,0
304,CASH_OUT,88462.95,C1722106765,21559.0,0.0,C1562097611,2164073.66,2252536.6,0,0
211,CASH_OUT,73003.69,C714791862,9043.0,0.0,C52024429,0.0,73003.69,0,0
299,PAYMENT,26612.71,C1290170010,195.0,0.0,M379197131,0.0,0.0,0,0
31,TRANSFER,120406.39,C237098657,120406.39,0.0,C1177827371,0.0,0.0,1,0
20,TRANSFER,16614.82,C2080146129,16614.82,0.0,C748889213,0.0,0.0,1,0
251,PAYMENT,14.51,C1832809722,382820.0,382805.49,M953842163,0.0,0.0,0,0
527,CASH_OUT,79323.25,C1399341304,79323.25,0.0,C2113418561,194983.92,274307.16,1,0
288,CASH_OUT,21511.22,C600840707,21511.22,0.0,C1047213176,0.0,21511.22,1,0
286,CASH_IN,76694.52,C1545261026,2442246.27,2518940.79,C1381110486,100511.99,23817.47,0,0
379,PAYMENT,22005.36,C1092100284,67082.0,45076.64,M260680223,0.0,0.0,0,0
167,PAYMENT,4490.31,C138040979,31316.61,26826.3,M1020856714,0.0,0.0,0,0
304,CASH_OUT,187682.96,C924308654,69463.0,0.0,C547108370,3137.56,190820.52,0,0
328,TRANSFER,407657.75,C2113804268,0.0,0.0,C304682310,955320.86,1362978.61,0,0
168,PAYMENT,4242.37,C896096300,51298.0,47055.63,M1608862333,0.0,0.0,0,0
330,CASH_IN,70218.87,C377873250,26186911.51,26257130.39,C1920091074,128681.0,58462.12,0,0
402,CASH_IN,51916.49,C318141154,32190.0,84106.49,C331768453,5831483.05,5779566.55,0,0
160,CASH_OUT,184888.46,C10378151,241.0,0.0,C1324635310,4312457.95,4497346.4,0,0
132,TRANSFER,694246.17,C953349728,20410.0,0.0,C816404396,0.0,694246.17,0,0
207,CASH_OUT,429733.69,C1956980612,0.0,0.0,C1698458327,1993907.33,2423641.02,0,0
372,PAYMENT,31405.78,C2077921021,0.0,0.0,M1783371393,0.0,0.0,0,0
7,CASH_OUT,21571.0,C452475723,21571.0,0.0,C2089016471,30797.41,71140.3,1,0
1,TRANSFER,20128.0,C137533655,20128.0,0.0,C1848415041,0.0,0.0,1,0
565,CASH_IN,154083.98,C1993067754,30188.0,184271.98,C870770731,702014.33,547930.35,0,0
235,CASH_OUT,178474.4,C29606639,693.0,0.0,C49121936,0.0,178474.4,0,0
93,TRANSFER,886588.02,C391100177,886588.02,0.0,C1603792241,0.0,0.0,1,0
522,CASH_OUT,141461.68,C1239419767,286.0,0.0,C1161265036,3959648.56,4101110.24,0,0
258,TRANSFER,1014979.75,C2037347755,90273.0,0.0,C1365911613,108873.82,1123853.57,0,0
195,CASH_OUT,594229.77,C1951866325,594229.77,0.0,C1961052660,823098.06,1417327.83,1,0
156,CASH_OUT,196266.67,C1486255041,0.0,0.0,C770360331,4578721.86,4774988.53,0,0
402,CASH_IN,171794.89,C672969514,11216.0,183010.89,C1504179481,252749.36,80954.47,0,0
212,CASH_OUT,362988.52,C739877872,362988.52,0.0,C1957802478,2158316.76,2521305.27,1,0
47,TRANSFER,311784.91,C993244312,51781.0,0.0,C695250582,884588.84,1196373.74,0,0
64,TRANSFER,17051.69,C759912226,17051.69,0.0,C287309829,0.0,0.0,1,0
161,PAYMENT,837.65,C948397244,0.0,0.0,M1870113626,0.0,0.0,0,0
360,PAYMENT,4624.2,C461366025,30676.0,26051.8,M351046189,0.0,0.0,0,0
427,TRANSFER,474195.1,C1577661477,474195.1,0.0,C984902838,0.0,0.0,1,0
259,CASH_OUT,139053.27,C2145127256,0.0,0.0,C421189395,2584388.86,2723442.13,0,0
260,CASH_IN,308128.35,C164532170,440665.34,748793.69,C116561293,430837.19,122708.84,0,0
11,PAYMENT,8426.41,C178056689,0.0,0.0,M1562596653,0.0,0.0,0,0
535,TRANSFER,72878.02,C1068111301,72878.02,0.0,C124815861,0.0,0.0,1,0
349,TRANSFER,1006176.53,C631279122,10985.0,0.0,C1172151428,2670227.01,3676403.54,0,0
18,TRANSFER,294666.38,C406909575,10735.0,0.0,C1736247930,36657.0,269702.33,0,0
106,CASH_OUT,8999.56,C1634056682,8999.56,0.0,C46618914,0.0,8999.56,1,0
352,PAYMENT,11787.48,C1955331066,0.0,0.0,M592061377,0.0,0.0,0,0
211,TRANSFER,55920.39,C588214650,55920.39,0.0,C1302604885,0.0,0.0,1,0
142,CASH_OUT,73064.41,C1088641911,73064.41,0.0,C1039637819,187838.1,260902.5,1,0
354,CASH_OUT,127885.35,C679370037,336392.0,208506.65,C567986144,963500.54,1091385.89,0,0
189,CASH_OUT,111701.18,C1653696584,0.0,0.0,C328896480,344889.07,456590.25,0,0
41,TRANSFER,82806.2,C474735735,82806.2,0.0,C1737223057,0.0,0.0,1,0
10,PAYMENT,2829.65,C1606850835,0.0,0.0,M1138500429,0.0,0.0,0,0
356,CASH_IN,77422.85,C1802698769,58552.0,135974.85,C1324142708,7109358.13,7031935.29,0,0
353,CASH_IN,74973.45,C1429927595,7479.0,82452.45,C19822841,61210.75,0.0,0,0
239,CASH_OUT,144804.62,C742229019,0.0,0.0,C168842989,675572.09,820376.71,0,0
362,CASH_OUT,7677120.59,C2030295854,7677120.59,0.0,C383839277,14712164.85,22389285.44,1,0
275,PAYMENT,215.66,C977760480,181571.63,181355.97,M1576720955,0.0,0.0,0,0
299,PAYMENT,16207.32,C1161202049,0.0,0.0,M566979191,0.0,0.0,0,0
183,CASH_OUT,4240.88,C1341729996,0.0,0.0,C700997100,8869390.72,8873631.6,0,0
12,CASH_OUT,363868.28,C1439856086,21504.0,0.0,C1979982010,0.0,363868.28,0,0
22,TRANSFER,77773.14,C834571675,77773.14,0.0,C312865842,0.0,0.0,1,0
400,PAYMENT,19020.52,C1514993354,249469.71,230449.19,M2018380466,0.0,0.0,0,0
36,CASH_OUT,210230.99,C1048786734,82601.0,0.0,C1023714065,12548752.33,12912372.6,0,0
40,PAYMENT,21205.46,C1876499606,30815.0,9609.54,M676734179,0.0,0.0,0,0
179,CASH_OUT,16077.76,C841806254,38855.0,22777.24,C845450728,710925.62,727003.38,0,0
523,TRANSFER,2135320.18,C220852922,2135320.18,0.0,C1681916503,0.0,0.0,1,0
39,CASH_OUT,14812.95,C458580100,102639.0,87826.05,C572638492,226921.04,241733.99,0,0
188,PAYMENT,2321.23,C510844505,0.0,0.0,M1950616456,0.0,0.0,0,0
450,TRANSFER,21708.13,C1271248505,21708.13,0.0,C78762401,0.0,0.0,1,0
43,CASH_OUT,103992.42,C1939022601,0.0,0.0,C1434091406,4157343.28,4261335.7,0,0
276,CASH_OUT,24106.04,C851516028,9867.0,0.0,C1400590739,0.0,24106.04,0,0
284,PAYMENT,15783.41,C1957406061,118096.0,102312.59,M1591840924,0.0,0.0,0,0
581,CASH_OUT,121142.75,C333294363,121142.75,0.0,C1007502617,86601.5,207744.25,1,0
315,TRANSFER,5863.97,C108249800,5863.97,0.0,C898806761,0.0,0.0,1,0
154,PAYMENT,11814.35,C1665195474,69907.08,58092.73,M434237484,0.0,0.0,0,0
621,CASH_OUT,3054359.4,C1436575323,3054359.4,0.0,C832267581,1537363.06,4591722.45,1,0
19,PAYMENT,39578.28,C1450607233,0.0,0.0,M885484485,0.0,0.0,0,0
284,CASH_OUT,179961.97,C1812391203,0.0,0.0,C73111754,216921.24,396883.2,0,0
348,CASH_OUT,164486.67,C1986014132,0.0,0.0,C1700894544,4399803.28,4564289.94,0,0
403,CASH_IN,100370.46,C563004160,12088.0,112458.46,C473380408,92947.74,0.0,0,0
183,CASH_OUT,6818.64,C701509040,20150.0,13331.36,C922314685,96843.9,103662.54,0,0
14,PAYMENT,12047.66,C1317816460,0.0,0.0,M425626860,0.0,0.0,0,0
275,CASH_IN,594516.41,C6157491,2409942.77,3004459.18,C1397659094,3349162.1,2754645.68,0,0
171,TRANSFER,6501296.36,C612440112,6501296.36,0.0,C1415278169,0.0,0.0,1,0
281,TRANSFER,56567.12,C2103097729,199048.45,142481.34,C360991217,1124143.06,1180710.17,0,0
239,TRANSFER,425221.11,C1501009751,425221.11,0.0,C1337988556,0.0,0.0,1,0
133,CASH_OUT,353939.74,C249762028,0.0,0.0,C960984,1412124.15,1766063.89,0,0
309,CASH_OUT,52395.44,C1696560612,0.0,0.0,C974126496,2028128.79,2080524.23,0,0
187,CASH_OUT,240768.63,C1129695218,0.0,0.0,C1204355659,264075.99,504844.61,0,0
36,CASH_OUT,229466.8,C1069104673,30794.0,0.0,C309056979,3471.17,232937.97,0,0
328,CASH_OUT,442644.23,C1420678417,0.0,0.0,C1810682840,2651477.87,3094122.11,0,0
399,TRANSFER,1082200.06,C1568123931,1082200.06,0.0,C997567120,0.0,0.0,1,0
15,CASH_OUT,58612.61,C89529417,0.0,0.0,C135654690,95525.62,201542.97,0,0
179,PAYMENT,4936.64,C1404976142,0.0,0.0,M442268227,0.0,0.0,0,0
285,PAYMENT,3616.95,C917316865,0.0,0.0,M2102839404,0.0,0.0,0,0
254,CASH_IN,415764.26,C2012053098,33741.0,449505.26,C1484041578,25907.43,0.0,0,0
164,PAYMENT,7702.77,C1181875728,11610.0,3907.23,M1906321169,0.0,0.0,0,0
503,TRANSFER,138133.62,C336892294,14419.0,0.0,C76626713,429657.85,567791.47,0,0
46,TRANSFER,585010.21,C1948614614,585010.21,0.0,C218558993,0.0,0.0,1,0
19,TRANSFER,618052.2,C535684341,0.0,0.0,C2109236648,4439101.71,5068079.34,0,0
204,PAYMENT,11700.71,C1855272685,0.0,0.0,M1952701196,0.0,0.0,0,0
299,PAYMENT,45603.28,C666706743,4091.0,0.0,M1290164783,0.0,0.0,0,0
237,PAYMENT,4839.23,C1226149966,0.0,0.0,M865498468,0.0,0.0,0,0
213,PAYMENT,58478.12,C5031669,7704.92,0.0,M1099372122,0.0,0.0,0,0
163,PAYMENT,12598.17,C1850600863,39373.13,26774.96,M464756299,0.0,0.0,0,0
205,CASH_OUT,338185.56,C281374887,0.0,0.0,C1697698100,2599202.53,2937388.09,0,0
278,CASH_OUT,111168.52,C1761063824,60145.0,0.0,C250451464,0.0,111168.52,0,0
45,CASH_IN,39814.21,C1104890912,4114924.04,4154738.24,C450153314,2114583.45,2074769.25,0,0
374,TRANSFER,669044.22,C1516701954,0.0,0.0,C522432216,2171275.76,2840319.98,0,0
395,PAYMENT,17707.35,C338489344,0.0,0.0,M1461703604,0.0,0.0,0,0
264,PAYMENT,2387.43,C1754520321,112367.0,109979.57,M1937026721,0.0,0.0,0,0
277,PAYMENT,21992.89,C899078825,0.0,0.0,M623135384,0.0,0.0,0,0
381,TRANSFER,309936.07,C651007965,192304.0,0.0,C2007359831,392623.34,702559.4,0,0
227,PAYMENT,53681.16,C563490869,35124.0,0.0,M2106011625,0.0,0.0,0,0
232,TRANSFER,570135.07,C1797062826,570135.07,0.0,C1005190137,0.0,0.0,1,0
311,CASH_OUT,98050.29,C1194075950,98050.29,0.0,C2037283628,0.0,98050.29,1,0
323,CASH_OUT,227159.36,C2066362584,0.0,0.0,C1822274897,676252.35,903411.71,0,0
402,PAYMENT,5967.92,C1693375087,89300.0,83332.08,M930671050,0.0,0.0,0,0
396,CASH_OUT,78928.08,C365966637,65.0,0.0,C792833303,0.0,78928.08,0,0
136,CASH_OUT,21818.24,C844045915,0.0,0.0,C998702135,283628.37,305446.61,0,0
262,CASH_OUT,275726.95,C1951645484,72505.94,0.0,C813487289,1432076.54,1707803.49,0,0
158,TRANSFER,171456.83,C970953721,171456.83,0.0,C574361249,0.0,0.0,1,0
42,CASH_IN,147614.53,C1351608365,678425.09,826039.62,C1299690842,436896.24,289281.71,0,0
178,CASH_OUT,75.1,C530938328,287171.81,287096.71,C186862511,55690.47,55765.57,0,0
378,CASH_OUT,336107.6,C78443723,51825.0,0.0,C1399561497,1221782.71,1557890.31,0,0
12,CASH_IN,492400.5,C1169126438,115.0,492515.5,C446364279,6644359.9,6151959.41,0,0
253,TRANSFER,847341.44,C1678206625,11661.0,0.0,C1266556323,409158.36,1256499.8,0,0
157,PAYMENT,13194.25,C727863251,72079.26,58885.01,M126810540,0.0,0.0,0,0
